yop_kodu,bir_kontenjana_talip_olan_aday_sayisi_2025,ilk_uc_sirada_tercih_eden_sayisi_2025,ilk_uc_sirada_tercih_eden_orani_2025,ilk_uc_tercih_olarak_yerlesen_sayisi_2025,ilk_uc_tercih_olarak_yerlesen_orani_2025
201990497,"15,4",34.0,"18,4",4.0,"40,0"
201990499,"16,4",32.0,"16,2",1.0,"9,1"
201990501,"13,2",25.0,"15,8",1.0,"9,1"
201990505,"11,7",16.0,"13,7",5.0,"55,6"
201990507,"24,4",52.0,"15,2",4.0,"33,3"
201990511,"8,2",26.0,"28,9",6.0,"66,7"
201990513,"16,1",55.0,"26,3",7.0,"63,6"
201990515,"18,4",23.0,"10,4",0.0,"0,0"
201990526,"10,3",27.0,"37,5",7.0,"100,0"
201990527,"4,6",101.0,"38,7",55.0,"96,5"
201990528,"13,1",31.0,"21,5",6.0,"60,0"
201990530,"46,4",75.0,"23,1",2.0,"33,3"
201990552,"21,3",33.0,"14,1",6.0,"54,5"
201990559,"26,1",25.0,"13,7",2.0,"33,3"
201990720,"3,9",4.0,"12,9",3.0,"100,0"
201990727,"4,5",134.0,"51,7",56.0,"98,2"
201990734,"8,0",2.0,"12,5",,
201990741,"2,2",31.0,"36,0",22.0,"81,5"
201990748,"1,5",0.0,"0,0",,
201990762,"0,7",18.0,"46,2",10.0,"83,3"
201990769,"8,8",7.0,"20,0",1.0,"33,3"
201990776,"4,6",50.0,"35,0",30.0,"96,8"
201990790,"1,3",36.0,"41,9",13.0,"86,7"
201990804,"1,4",21.0,"27,6",11.0,"100,0"
201990811,"10,3",20.0,"24,4",7.0,"87,5"
201990818,"7,3",161.0,"37,4",53.0,"89,8"
201990825,"4,1",25.0,"37,9",13.0,"81,3"
201990832,"8,2",154.0,"43,6",38.0,"88,4"
201990839,"5,7",11.0,"32,4",5.0,"83,3"
201990846,"5,0",86.0,"38,1",44.0,"97,8"
201990853,"37,5",87.0,"23,2",6.0,"60,0"
201990860,"13,7",44.0,"24,7",10.0,"76,9"
201990867,"11,9",182.0,"37,4",38.0,"92,7"
201990874,"1,3",1.0,"10,0",,
201990881,"2,3",52.0,"34,0",31.0,"93,9"
201990888,"0,4",0.0,"0,0",,
201990895,"1,3",24.0,"36,4",12.0,"75,0"
201990902,"2,5",2.0,"20,0",,
201990909,"2,8",71.0,"42,8",35.0,"83,3"
201990916,"2,0",1.0,"16,7",,
201990923,"1,0",0.0,"0,0",,
201990930,"1,2",26.0,"32,5",3.0,"75,0"
201990937,"8,4",32.0,"27,1",11.0,"78,6"
201990944,"6,8",104.0,"32,7",43.0,"91,5"
201990951,"1,7",1.0,"4,5",,
201990958,"3,9",44.0,"27,3",24.0,"88,9"
201990965,"12,0",61.0,"31,8",5.0,"31,3"
201990972,"13,5",289.0,"40,4",46.0,"86,8"
201990979,"4,7",11.0,"26,2",7.0,"77,8"
201990986,"10,6",114.0,"34,7",25.0,"80,6"
201991000,"2,0",15.0,"20,3",7.0,"77,8"
201991007,"22,9",157.0,"38,1",15.0,"83,3"
201991014,"14,1",372.0,"41,3",62.0,"96,9"
201991021,"7,5",26.0,"24,8",5.0,"35,7"
201991028,"8,0",115.0,"32,0",32.0,"71,1"
201991042,"0,6",2.0,"9,5",1.0,"33,3"
201991070,"1,5",2.0,"22,2",,
201991077,"2,6",2.0,"11,1",0.0,"0,0"
201991105,"1,5",2.0,"22,2",2.0,"50,0"
201991112,"0,7",0.0,"0,0",,
201991119,"35,8",67.0,"20,8",3.0,"37,5"
201991126,"58,8",213.0,"30,2",8.0,"66,7"
201991154,"1,6",22.0,"26,5",8.0,"61,5"
201991560,"129,7",263.0,"29,0",0.0,"0,0"
201991567,"8,0",10.0,"25,0",4.0,"80,0"
201991574,"7,0",69.0,"33,8",21.0,"72,4"
201991581,"0,4",0.0,"0,0",,
201991588,"15,7",60.0,"23,9",5.0,"31,3"
201991595,"73,4",107.0,"20,8",0.0,"0,0"
201991602,"6,0",4.0,"13,3",2.0,"66,7"
201991609,"4,0",35.0,"30,4",11.0,"78,6"
201991616,"51,0",73.0,"20,4",2.0,"33,3"
201991623,"1,4",1.0,"10,0",,
201991630,"3,3",22.0,"24,7",13.0,"100,0"
202090260,"6,2",9.0,"14,5",2.0,"100,0"
202090261,"18,9",48.0,"23,1",3.0,"30,0"
202090262,"4,9",74.0,"30,6",24.0,"77,4"
202090263,"3,9",0.0,"0,0",,
202090264,"13,6",33.0,"22,0",4.0,"36,4"
202090265,"3,0",38.0,"25,5",25.0,"89,3"
202090266,"12,3",16.0,"16,3",1.0,"14,3"
202090267,"8,1",94.0,"33,0",32.0,"91,4"
202090268,"10,5",14.0,"16,7",0.0,"0,0"
202090269,"5,2",53.0,"29,1",30.0,"85,7"
202090270,"1,1",1.0,"8,3",,
202090271,"11,1",25.0,"20,5",3.0,"30,0"
202090272,"2,6",26.0,"23,4",18.0,"90,0"
202090273,"8,8",3.0,"8,6",0.0,"0,0"
202090274,"0,6",1.0,"10,0",1.0,"100,0"
202090275,"14,0",10.0,"11,9",2.0,"40,0"
202090276,"2,5",10.0,"16,1",2.0,"100,0"
202090277,"15,4",19.0,"15,4",2.0,"28,6"
202090278,"2,5",20.0,"20,4",14.0,"66,7"
202090279,"7,8",4.0,"8,5",2.0,"33,3"
202090281,"22,6",12.0,"10,6",3.0,"75,0"
202090282,"2,0",7.0,"15,9",3.0,"50,0"
202090283,"14,8",9.0,"15,3",1.0,"25,0"
202090284,"1,2",5.0,"20,8",3.0,"75,0"
202090286,"16,2",19.0,"19,6",0.0,"0,0"
202090287,"1,8",15.0,"26,8",3.0,"60,0"
202090288,"10,4",4.0,"7,7",1.0,"25,0"
202090289,"2,8",13.0,"18,3",2.0,"100,0"
202090290,"13,6",13.0,"13,7",2.0,"33,3"
202090295,"23,0",10.0,"10,9",0.0,"0,0"
202090296,"4,3",11.0,"13,4",4.0,"100,0"
202090297,"8,7",11.0,"18,0",2.0,"33,3"
202090298,"3,9",35.0,"24,6",16.0,"84,2"
202090299,"6,1",45.0,"20,6",20.0,"74,1"
202090300,"23,5",16.0,"11,3",0.0,"0,0"
202090301,"5,6",31.0,"26,5",14.0,"87,5"
202090302,"1,0",0.0,"0,0",,
202090303,"14,5",19.0,"21,8",1.0,"25,0"
202090304,"1,6",7.0,"19,4",2.0,"66,7"
202090305,"12,2",13.0,"17,8",5.0,"83,3"
202090306,"17,4",15.0,"12,3",2.0,"33,3"
202090307,"7,6",48.0,"22,6",19.0,"67,9"
202090308,"8,8",6.0,"11,3",3.0,"50,0"
202090309,"11,1",15.0,"19,2",2.0,"33,3"
202090310,"5,7",37.0,"23,3",20.0,"71,4"
202090313,"8,7",14.0,"17,9",3.0,"33,3"
202090314,"1,0",0.0,"0,0",0.0,"0,0"
202090315,"1,1",1.0,"11,1",,
202090316,"13,5",11.0,"13,6",3.0,"60,0"
202090317,"1,8",6.0,"19,4",3.0,"50,0"
202090361,"8,0",10.0,"17,9",4.0,"100,0"
202090368,"4,6",4.0,"12,5",1.0,"100,0"
202090375,"1,7",2.0,"20,0",,
202090396,"0,7",0.0,"0,0",,
202110065,"15,0",171.0,"54,5",18.0,"85,7"
202110083,"11,1",73.0,"31,3",17.0,"81,0"
202110108,"10,8",80.0,"35,4",13.0,"61,9"
202110117,"6,2",58.0,"38,9",18.0,"75,0"
202110126,"19,2",115.0,"46,2",10.0,"76,9"
202110135,"4,1",98.0,"37,0",52.0,"81,3"
202110198,"7,3",93.0,"33,3",21.0,"55,3"
202110205,"30,7",324.0,"50,2",20.0,"95,2"
202110232,"5,6",98.0,"43,0",36.0,"87,8"
202110241,"32,3",243.0,"57,9",12.0,"92,3"
202110268,"17,7",98.0,"25,2",10.0,"45,5"
202110277,"7,2",70.0,"25,1",23.0,"59,0"
202110286,"22,5",207.0,"41,8",15.0,"68,2"
202110374,"5,4",234.0,"46,3",66.0,"71,0"
202110383,"32,1",398.0,"46,0",21.0,"77,8"
202110392,"3,1",110.0,"44,0",46.0,"57,5"
202110408,"21,5",642.0,"65,0",46.0,"100,0"
202110417,"4,5",157.0,"43,6",44.0,"55,0"
202110426,"21,2",595.0,"61,1",44.0,"95,7"
202110435,"5,5",189.0,"42,7",53.0,"66,3"
202110444,"19,7",423.0,"46,6",41.0,"89,1"
202110586,"9,8",24.0,"49,0",5.0,"100,0"
202110595,"14,4",21.0,"29,2",0.0,"0,0"
202110602,"6,3",16.0,"32,0",7.0,"87,5"
202110611,"6,6",62.0,"39,2",17.0,"70,8"
202110629,"11,1",112.0,"40,4",19.0,"76,0"
202110638,"4,5",17.0,"15,2",10.0,"40,0"
202110647,"4,7",118.0,"34,8",34.0,"47,2"
202110656,"7,2",106.0,"49,1",20.0,"66,7"
202110665,"4,4",153.0,"38,0",61.0,"66,3"
202110674,"5,0",148.0,"37,2",41.0,"51,3"
202110683,"4,0",56.0,"37,8",26.0,"70,3"
202110717,"3,5",66.0,"39,3",30.0,"62,5"
202110726,"8,2",169.0,"40,3",19.0,"37,3"
202110735,"7,1",111.0,"44,6",20.0,"57,1"
202110744,"11,0",208.0,"53,9",28.0,"80,0"
202110753,"10,8",159.0,"42,0",14.0,"40,0"
202110841,"5,0",12.0,"24,0",6.0,"60,0"
202110868,"7,0",115.0,"33,0",27.0,"54,0"
202110877,"25,4",267.0,"36,2",27.0,"93,1"
202110886,"13,0",87.0,"30,4",7.0,"31,8"
202110902,"31,6",113.0,"51,1",6.0,"85,7"
202110911,"11,8",15.0,"25,4",1.0,"20,0"
202110929,"6,1",33.0,"34,0",12.0,"75,0"
202110938,"41,6",211.0,"56,4",8.0,"88,9"
202110956,"11,4",91.0,"46,9",7.0,"41,2"
202110965,"22,0",24.0,"21,8",3.0,"75,0"
202111063,"4,5",77.0,"37,6",26.0,"56,5"
202111072,"16,7",89.0,"48,4",9.0,"81,8"
202111081,"22,2",79.0,"39,5",6.0,"66,7"
202111099,"6,3",44.0,"23,4",22.0,"73,3"
202111106,"28,4",501.0,"73,5",24.0,"100,0"
202111115,"22,0",119.0,"60,1",8.0,"88,9"
202111124,"2,7",160.0,"48,3",87.0,"70,7"
202190179,"37,0",228.0,"68,5",8.0,"88,9"
202190180,"3,4",63.0,"48,1",26.0,"68,4"
202190181,"7,8",10.0,"25,6",5.0,"100,0"
202190182,"16,2",43.0,"44,3",5.0,"83,3"
202190183,"3,5",32.0,"34,8",17.0,"65,4"
202190186,"6,3",34.0,"36,2",13.0,"86,7"
202190187,"20,6",152.0,"61,5",10.0,"90,9"
202190188,"3,4",82.0,"47,7",36.0,"72,0"
202190189,"4,4",12.0,"27,3",7.0,"70,0"
202190190,"8,8",20.0,"22,7",5.0,"50,0"
202190191,"6,7",17.0,"25,4",7.0,"70,0"
202190192,"4,5",38.0,"27,1",13.0,"41,9"
202190193,"15,2",81.0,"35,5",6.0,"40,0"
202190194,"3,8",72.0,"36,7",32.0,"62,7"
202190195,"16,4",35.0,"30,4",3.0,"42,9"
202190196,"4,6",62.0,"38,3",28.0,"80,0"
202190203,"4,7",17.0,"36,2",9.0,"90,0"
202190210,"12,2",52.0,"26,7",6.0,"37,5"
202190224,"6,0",8.0,"26,7",3.0,"60,0"
202210028,"8,2",14.0,"28,6",4.0,"100,0"
202210046,"10,0",12.0,"15,0",5.0,"71,4"
202210064,"9,1",10.0,"13,7",3.0,"50,0"
202210073,"0,6",10.0,"55,6",6.0,"85,7"
202210082,"1,2",16.0,"35,6",11.0,"68,8"
202210091,"1,8",26.0,"38,2",11.0,"84,6"
202210152,"12,4",32.0,"25,8",4.0,"44,4"
202210161,"2,9",77.0,"52,4",46.0,"90,2"
202210188,"12,9",29.0,"25,0",3.0,"37,5"
202210197,"2,4",52.0,"51,0",32.0,"91,4"
202210213,"15,4",35.0,"22,7",4.0,"44,4"
202210222,"2,5",66.0,"50,8",43.0,"95,6"
202210249,"23,1",63.0,"22,7",6.0,"50,0"
202210258,"3,7",120.0,"51,3",62.0,"96,9"
202210320,"11,2",13.0,"12,9",1.0,"12,5"
202210322,"1,5",32.0,"51,6",17.0,"89,5"
202210329,"31,5",159.0,"50,5",9.0,"100,0"
202210330,"3,7",107.0,"56,0",47.0,"92,2"
202210333,"16,5",38.0,"23,0",5.0,"55,6"
202210334,"2,1",59.0,"56,2",46.0,"90,2"
202210335,"15,9",33.0,"20,8",2.0,"22,2"
202210336,"1,9",50.0,"52,1",17.0,"77,3"
202210338,"15,5",72.0,"15,5",4.0,"15,4"
202210339,"3,1",168.0,"33,8",93.0,"72,1"
202210340,"14,4",81.0,"51,3",10.0,"100,0"
202210341,"1,8",67.0,"67,7",50.0,"90,9"
202210342,"14,2",39.0,"25,0",5.0,"50,0"
202210343,"3,8",118.0,"55,9",50.0,"90,9"
202210344,"11,4",42.0,"36,8",8.0,"88,9"
202210345,"1,5",48.0,"64,0",17.0,"89,5"
202210346,"46,2",59.0,"21,3",0.0,"0,0"
202210347,"1,6",28.0,"57,1",21.0,"95,5"
202210348,"29,9",29.0,"13,9",2.0,"33,3"
202210349,"4,5",75.0,"49,3",28.0,"82,4"
202210350,"17,2",37.0,"21,5",4.0,"44,4"
202210351,"4,1",106.0,"50,2",41.0,"80,4"
202210358,"20,3",53.0,"29,0",2.0,"25,0"
202210365,"2,8",80.0,"68,4",34.0,"81,0"
202210372,"27,6",61.0,"22,1",6.0,"66,7"
202210379,"5,4",165.0,"60,0",31.0,"60,8"
202210386,"21,4",58.0,"27,1",4.0,"44,4"
202210393,"3,9",130.0,"64,7",42.0,"82,4"
202210400,"25,4",21.0,"11,8",2.0,"33,3"
202210407,"0,3",2.0,"22,2",2.0,"40,0"
202310081,"20,6",23.0,"12,4",1.0,"12,5"
202310099,"6,8",60.0,"19,7",30.0,"71,4"
202310115,"31,7",21.0,"11,1",0.0,"0,0"
202310124,"3,8",19.0,"20,2",6.0,"66,7"
202310169,"16,4",15.0,"18,3",1.0,"25,0"
202310248,"20,5",9.0,"7,3",0.0,"0,0"
202310266,"21,7",15.0,"11,5",0.0,"0,0"
202310284,"21,8",17.0,"13,0",1.0,"20,0"
202310406,"21,2",16.0,"12,6",0.0,"0,0"
202310521,"1,5",6.0,"20,7",2.0,"66,7"
202310548,"5,2",32.0,"24,4",12.0,"85,7"
202310557,"1,6",10.0,"20,8",3.0,"60,0"
202310566,"3,4",11.0,"16,2",7.0,"77,8"
202310699,"4,6",39.0,"21,9",13.0,"72,2"
202310706,"25,1",70.0,"18,6",5.0,"35,7"
202310812,"20,3",19.0,"15,6",3.0,"60,0"
202310821,"4,7",25.0,"35,7",11.0,"73,3"
202310893,"2,3",5.0,"14,7",1.0,"50,0"
202311016,"12,7",14.0,"15,7",2.0,"33,3"
202311025,"1,8",17.0,"25,8",10.0,"76,9"
202311097,"9,5",4.0,"7,0",1.0,"20,0"
202311104,"2,0",3.0,"15,0",1.0,"50,0"
202311325,"27,5",24.0,"14,5",1.0,"20,0"
202311334,"2,5",17.0,"27,0",7.0,"70,0"
202311634,"17,8",11.0,"10,3",0.0,"0,0"
202390089,"32,0",20.0,"10,4",1.0,"25,0"
202390091,"3,5",24.0,"23,1",7.0,"53,8"
202390092,"14,0",14.0,"16,7",0.0,"0,0"
202390094,"3,1",21.0,"33,9",12.0,"92,3"
202390195,"15,3",17.0,"13,9",2.0,"28,6"
202390196,"2,5",20.0,"21,1",5.0,"55,6"
202390197,"21,6",13.0,"8,6",0.0,"0,0"
202390198,"5,0",43.0,"24,7",21.0,"80,8"
202390201,"15,4",17.0,"13,8",4.0,"57,1"
202390202,"4,2",38.0,"23,9",17.0,"94,4"
202390203,"14,8",10.0,"11,2",1.0,"20,0"
202390204,"4,3",21.0,"16,3",6.0,"66,7"
202390205,"32,1",74.0,"23,1",0.0,"0,0"
202390206,"7,2",102.0,"29,6",38.0,"79,2"
202390207,"18,3",50.0,"22,7",4.0,"36,4"
202390208,"9,4",151.0,"31,5",38.0,"74,5"
202390209,"40,9",51.0,"13,9",3.0,"37,5"
202390214,"24,9",36.0,"20,7",0.0,"0,0"
202390215,"3,2",43.0,"39,1",17.0,"85,0"
202390216,"15,4",21.0,"27,3",1.0,"33,3"
202390217,"2,0",17.0,"39,5",9.0,"100,0"
202390218,"3,8",23.0,"24,5",11.0,"73,3"
202390227,"8,7",38.0,"14,6",12.0,"40,0"
202390228,"41,0",8.0,"6,5",0.0,"0,0"
202390237,"28,5",22.0,"12,9",2.0,"40,0"
202390238,"12,5",96.0,"27,4",21.0,"75,0"
202390239,"30,3",30.0,"16,5",1.0,"20,0"
202390240,"7,9",56.0,"30,8",15.0,"65,2"
202390241,"38,6",26.0,"9,6",0.0,"0,0"
202390242,"12,8",84.0,"21,2",21.0,"67,7"
202390243,"30,2",59.0,"10,9",1.0,"5,6"
202390245,"24,7",14.0,"9,5",0.0,"0,0"
202390246,"3,8",19.0,"27,5",5.0,"55,6"
202390247,"28,3",19.0,"11,2",0.0,"0,0"
202390248,"2,8",5.0,"17,9",1.0,"50,0"
202390255,"19,4",31.0,"20,0",4.0,"57,1"
202390262,"2,5",17.0,"16,8",7.0,"70,0"
202390633,"8,0",113.0,"33,6",37.0,"88,1"
202390668,"7,3",5.0,"22,7",2.0,"66,7"
202390675,"21,0",4.0,"9,5",0.0,"0,0"
202390703,"7,4",3.0,"5,1",1.0,"100,0"
202390766,"7,7",5.0,"21,7",2.0,"100,0"
202390773,"7,5",1.0,"6,7",1.0,"50,0"
202390780,"10,7",7.0,"21,9",1.0,"33,3"
202390787,"13,8",157.0,"17,5",29.0,"44,6"
202390822,"34,8",45.0,"21,5",0.0,"0,0"
202390829,"14,7",12.0,"13,6",5.0,"83,3"
202390836,"16,1",116.0,"31,4",17.0,"73,9"
202390843,"13,8",7.0,"8,4",1.0,"20,0"
202390850,"0,6",1.0,"11,1",,
202390857,"78,7",114.0,"13,2",1.0,"10,0"
202390871,"1,2",14.0,"20,6",3.0,"42,9"
202390878,"60,6",65.0,"9,7",3.0,"30,0"
202390892,"1,4",14.0,"17,1",7.0,"63,6"
202390899,"11,2",8.0,"11,9",1.0,"20,0"
202390913,"27,8",16.0,"9,6",0.0,"0,0"
202390920,"2,1",6.0,"18,8",,
202390927,"14,2",4.0,"4,7",0.0,"0,0"
202390934,"2,5",9.0,"24,3",4.0,"57,1"
202390941,"26,0",26.0,"16,7",2.0,"33,3"
202390948,"3,3",5.0,"10,2",3.0,"75,0"
202390955,"23,3",15.0,"10,7",0.0,"0,0"
202390962,"1,5",3.0,"13,6",2.0,"100,0"
202390969,"21,0",14.0,"11,1",0.0,"0,0"
202390983,"23,2",12.0,"8,6",2.0,"40,0"
202390997,"1,5",9.0,"20,0",4.0,"100,0"
202391004,"27,1",330.0,"31,2",1.0,"2,6"
202391011,"24,3",25.0,"14,7",1.0,"16,7"
202391025,"3,0",23.0,"24,2",10.0,"90,9"
202410026,"2,7",52.0,"19,3",25.0,"78,1"
202410035,"2,8",59.0,"28,4",27.0,"81,8"
202410044,"30,3",108.0,"25,5",3.0,"25,0"
202410098,"37,3",55.0,"12,3",1.0,"8,3"
202410141,"3,5",47.0,"13,0",17.0,"40,5"
202410168,"17,2",13.0,"12,6",1.0,"20,0"
202410177,"0,9",2.0,"7,1",1.0,"33,3"
202410256,"1,6",4.0,"10,0",2.0,"66,7"
202410274,"2,6",46.0,"26,4",28.0,"71,8"
202410292,"3,0",47.0,"15,2",12.0,"54,5"
202410317,"2,5",28.0,"11,1",8.0,"57,1"
202410353,"2,4",14.0,"19,2",9.0,"81,8"
202410398,"3,1",36.0,"22,9",17.0,"65,4"
202410432,"2,6",39.0,"21,4",19.0,"70,4"
202410459,"2,1",35.0,"24,0",10.0,"90,9"
202410477,"1,9",13.0,"22,4",2.0,"66,7"
202410502,"24,9",95.0,"15,9",1.0,"4,8"
202410511,"7,1",225.0,"24,6",74.0,"57,4"
202410565,"17,7",32.0,"20,1",2.0,"25,0"
202410583,"22,3",51.0,"25,4",4.0,"50,0"
202410644,"36,9",70.0,"21,1",3.0,"37,5"
202410653,"4,6",65.0,"29,4",20.0,"41,7"
202410671,"2,6",65.0,"52,0",31.0,"96,9"
202410698,"16,8",34.0,"20,2",3.0,"33,3"
202410705,"1,3",25.0,"38,5",9.0,"69,2"
202410723,"1,7",21.0,"25,3",14.0,"56,0"
202410768,"20,7",59.0,"15,0",6.0,"35,3"
202410838,"16,5",10.0,"10,1",0.0,"0,0"
202410856,"16,5",19.0,"11,5",2.0,"22,2"
202410874,"31,1",58.0,"14,4",3.0,"27,3"
202410908,"26,3",28.0,"13,3",2.0,"25,0"
202410926,"17,8",27.0,"15,2",2.0,"22,2"
202410989,"23,0",15.0,"10,9",1.0,"25,0"
202411006,"23,2",44.0,"14,6",1.0,"10,0"
202411024,"24,7",71.0,"22,1",5.0,"45,5"
202411042,"31,5",141.0,"23,6",3.0,"16,7"
202411069,"27,4",44.0,"12,4",2.0,"18,2"
202411087,"26,3",76.0,"15,2",3.0,"17,6"
202411103,"28,0",98.0,"18,4",4.0,"23,5"
202411148,"29,7",29.0,"16,3",1.0,"20,0"
202411218,"34,0",20.0,"14,7",2.0,"50,0"
202411227,"2,8",13.0,"27,7",8.0,"50,0"
202411245,"31,1",57.0,"11,4",1.0,"7,1"
202411306,"8,9",136.0,"18,1",35.0,"41,7"
202411651,"11,4",17.0,"16,5",7.0,"87,5"
202411669,"0,8",8.0,"22,2",1.0,"33,3"
202411757,"14,7",9.0,"10,2",0.0,"0,0"
202411775,"1,9",9.0,"15,5",3.0,"42,9"
202411854,"16,0",29.0,"13,9",0.0,"0,0"
202411906,"15,5",10.0,"10,8",0.0,"0,0"
202412004,"19,6",57.0,"20,8",7.0,"58,3"
202412022,"3,6",78.0,"30,4",26.0,"78,8"
202412058,"27,3",18.0,"11,0",1.0,"20,0"
202412076,"4,4",23.0,"17,3",9.0,"52,9"
202412164,"13,3",12.0,"22,6",0.0,"0,0"
202412182,"34,3",83.0,"12,7",5.0,"26,3"
202412216,"8,7",205.0,"23,1",60.0,"58,8"
202412243,"0,9",2.0,"12,5",,
202412358,"12,2",11.0,"15,1",3.0,"60,0"
202412376,"0,2",0.0,"0,0",,
202412394,"19,6",86.0,"33,7",6.0,"54,5"
202412401,"5,2",195.0,"53,6",63.0,"90,0"
202412455,"38,7",72.0,"14,3",2.0,"18,2"
202412464,"7,3",89.0,"17,9",48.0,"70,6"
202412482,"14,7",38.0,"19,9",5.0,"45,5"
202412491,"2,1",35.0,"24,3",14.0,"87,5"
202412516,"30,7",31.0,"16,8",2.0,"40,0"
202412525,"1,5",10.0,"22,2",4.0,"80,0"
202412543,"14,5",13.0,"14,9",1.0,"25,0"
202412552,"1,4",5.0,"13,9",1.0,"33,3"
202412579,"27,8",26.0,"11,7",2.0,"28,6"
202412588,"3,8",22.0,"14,7",7.0,"53,8"
202412613,"17,3",28.0,"16,2",2.0,"22,2"
202412631,"4,2",61.0,"27,2",27.0,"69,2"
202412658,"41,0",94.0,"25,5",6.0,"66,7"
202412667,"4,3",59.0,"28,4",24.0,"50,0"
202412701,"37,9",217.0,"40,9",5.0,"38,5"
202412719,"6,3",157.0,"33,0",54.0,"72,0"
202412737,"21,7",54.0,"13,8",5.0,"29,4"
202412746,"10,7",179.0,"18,1",17.0,"18,3"
202412791,"19,5",47.0,"17,2",1.0,"8,3"
202412807,"6,0",125.0,"28,9",55.0,"76,4"
202412816,"30,0",7.0,"5,8",0.0,"0,0"
202412825,"2,3",7.0,"17,9",4.0,"80,0"
202412879,"22,5",69.0,"23,5",7.0,"70,0"
202490537,"23,0",27.0,"11,7",1.0,"11,1"
202490538,"2,3",27.0,"23,3",9.0,"75,0"
202490540,"15,7",22.0,"14,0",1.0,"10,0"
202490541,"2,6",22.0,"16,8",8.0,"80,0"
202490575,"13,9",66.0,"27,8",6.0,"40,0"
202490576,"2,5",53.0,"23,1",26.0,"65,0"
202490589,"3,4",69.0,"29,2",33.0,"86,8"
202490619,"34,5",20.0,"7,2",0.0,"0,0"
202490620,"13,1",44.0,"8,8",25.0,"67,6"
202490625,"18,3",28.0,"13,9",1.0,"10,0"
202490632,"19,3",50.0,"19,9",3.0,"27,3"
202490633,"4,9",91.0,"26,5",48.0,"94,1"
202490634,"20,5",30.0,"12,2",1.0,"9,1"
202490672,"4,8",50.0,"21,0",23.0,"76,7"
202490673,"9,6",151.0,"26,4",43.0,"71,7"
202490674,"7,6",113.0,"21,2",45.0,"66,2"
202490675,"5,1",40.0,"18,7",19.0,"73,1"
202490676,"1,3",17.0,"18,1",8.0,"88,9"
202490677,"0,9",5.0,"18,5",2.0,"50,0"
202490678,"4,5",50.0,"20,2",25.0,"80,6"
202490682,"10,5",37.0,"6,0",16.0,"27,1"
202490709,"21,6",37.0,"21,4",1.0,"14,3"
202490730,"15,0",4.0,"4,4",1.0,"20,0"
202490737,"3,0",24.0,"18,8",13.0,"50,0"
202490772,"95,4",83.0,"12,4",1.0,"16,7"
202490779,"14,9",58.0,"11,4",8.0,"23,5"
202490786,"10,0",22.0,"24,4",4.0,"50,0"
202490793,"0,7",9.0,"29,0",2.0,"66,7"
202490800,"23,4",89.0,"20,0",8.0,"44,4"
202490807,"3,0",101.0,"34,2",51.0,"78,5"
202490814,"21,3",41.0,"24,1",2.0,"28,6"
202490821,"1,7",27.0,"38,0",18.0,"69,2"
202490828,"27,0",23.0,"12,2",2.0,"33,3"
202490835,"5,6",42.0,"23,5",12.0,"80,0"
202490842,"0,6",2.0,"10,5",,
202490849,"15,0",21.0,"17,5",1.0,"14,3"
202490856,"4,1",31.0,"18,1",5.0,"62,5"
202490863,"198,5",127.0,"32,0",0.0,"0,0"
202490870,"23,4",190.0,"58,1",14.0,"100,0"
202490877,"16,9",46.0,"16,0",1.0,"6,7"
202490884,"3,1",79.0,"28,1",55.0,"76,4"
202490891,"14,8",51.0,"18,1",3.0,"17,6"
202490898,"4,3",130.0,"30,2",65.0,"75,6"
202490905,"37,1",48.0,"18,5",0.0,"0,0"
202490912,"8,8",76.0,"24,0",21.0,"58,3"
202510061,"12,3",18.0,"24,3",2.0,"40,0"
202510097,"6,6",46.0,"26,7",22.0,"88,0"
202510104,"15,1",66.0,"27,3",12.0,"75,0"
202510122,"46,5",65.0,"23,3",2.0,"40,0"
202510149,"13,0",8.0,"12,3",2.0,"50,0"
202510167,"22,5",121.0,"20,7",5.0,"21,7"
202510201,"13,5",41.0,"17,9",4.0,"26,7"
202510228,"17,4",52.0,"16,6",4.0,"23,5"
202510307,"17,8",25.0,"11,7",2.0,"18,2"
202510325,"17,1",60.0,"19,5",2.0,"11,8"
202510343,"13,4",36.0,"14,1",1.0,"5,9"
202510449,"14,4",58.0,"26,9",3.0,"23,1"
202510467,"12,3",17.0,"23,0",3.0,"60,0"
202510501,"6,7",9.0,"19,1",2.0,"33,3"
202510546,"2,0",7.0,"14,0",,
202510573,"5,7",110.0,"21,8",51.0,"67,1"
202510607,"7,7",104.0,"21,0",35.0,"87,5"
202510634,"1,6",6.0,"14,6",2.0,"33,3"
202510652,"1,2",5.0,"11,9",0.0,"0,0"
202510713,"11,7",250.0,"28,5",62.0,"82,7"
202510722,"5,5",135.0,"26,4",65.0,"95,6"
202510731,"8,5",202.0,"29,1",69.0,"84,1"
202510758,"1,6",15.0,"31,9",8.0,"100,0"
202510776,"5,9",114.0,"35,6",48.0,"88,9"
202510794,"3,7",60.0,"21,5",17.0,"85,0"
202510819,"39,4",38.0,"13,8",0.0,"0,0"
202511102,"3,0",105.0,"25,0",51.0,"75,0"
202511111,"4,3",29.0,"21,6",16.0,"84,2"
202511156,"28,0",42.0,"18,8",5.0,"62,5"
202511174,"18,1",82.0,"25,2",6.0,"37,5"
202511183,"4,6",86.0,"20,0",37.0,"67,3"
202511253,"16,7",11.0,"11,0",1.0,"20,0"
